Row,Motor A,Motor B
1,1.000000,-1.000000
2,1.000000,-1.000000
3,1.000000,-1.000000
4,1.000000,-1.000000
5,1.000000,-1.000000
6,1.000000,-1.000000
7,1.000000,-1.000000
8,1.000000,-1.000000
9,1.000000,-1.000000
10,1.000000,-1.000000
11,1.000000,-1.000000
12,1.000000,-1.000000
13,1.000000,-1.000000
14,1.000000,-1.000000
15,1.000000,-1.000000
16,1.000000,-1.000000
17,1.000000,-1.000000
18,1.000000,-1.000000
19,1.000000,-1.000000
20,1.000000,-1.000000
21,1.000000,-1.000000
22,1.000000,-1.000000
23,1.000000,-1.000000
24,1.000000,-1.000000
25,1.000000,-1.000000
26,1.000000,-1.000000
27,1.000000,-1.000000
28,1.000000,-1.000000
29,1.000000,-1.000000
30,1.000000,-1.000000
31,1.000000,-1.000000
32,1.000000,-1.000000
33,1.000000,-1.000000
34,1.000000,-1.000000
35,1.000000,-1.000000
36,1.000000,-1.000000
37,1.000000,-1.000000
38,1.000000,-1.000000
39,1.000000,-1.000000
40,1.000000,-1.000000
41,1.000000,-1.000000
42,1.000000,-1.000000
43,1.000000,-1.000000
44,1.000000,-1.000000
45,1.000000,-1.000000
46,1.000000,-1.000000
47,1.000000,-1.000000
48,1.000000,-1.000000
49,1.000000,-1.000000
50,1.000000,-1.000000
51,1.000000,-1.000000
52,1.000000,-1.000000
53,1.000000,-1.000000
54,1.000000,-1.000000
55,1.000000,-1.000000
56,1.000000,-1.000000
57,1.000000,-1.000000
58,1.000000,-1.000000
59,1.000000,-1.000000
60,1.000000,-1.000000
61,1.000000,-1.000000
62,1.000000,-1.000000
63,1.000000,-1.000000
64,1.000000,-1.000000
65,1.000000,-1.000000
66,1.000000,-1.000000
67,1.000000,-1.000000
68,1.000000,-1.000000
69,1.000000,-1.000000
70,1.000000,-1.000000
71,1.000000,-1.000000
72,1.000000,-1.000000
73,1.000000,-1.000000
74,1.000000,-1.000000
75,1.000000,-1.000000
76,1.000000,-1.000000
77,1.000000,-1.000000
78,1.000000,-1.000000
79,1.000000,-1.000000
80,1.000000,-1.000000
81,1.000000,-1.000000
82,1.000000,-1.000000
83,1.000000,-1.000000
84,1.000000,-1.000000
85,1.000000,-1.000000
86,1.000000,-1.000000
87,1.000000,-1.000000
88,1.000000,-1.000000
89,1.000000,-1.000000
90,1.000000,-1.000000
91,1.000000,-1.000000
92,1.000000,-1.000000
93,1.000000,-1.000000
94,1.000000,-1.000000
95,1.000000,-1.000000
96,1.000000,-1.000000
97,1.000000,-1.000000
98,1.000000,-1.000000
99,1.000000,-1.000000
100,1.000000,-1.000000
101,1.000000,-1.000000
102,1.000000,-1.000000
103,1.000000,-1.000000
104,1.000000,-1.000000
105,1.000000,-1.000000
106,1.000000,-1.000000
107,1.000000,-1.000000
108,1.000000,-1.000000
109,1.000000,-1.000000
110,1.000000,-1.000000
111,1.000000,-1.000000
112,1.000000,-1.000000
113,1.000000,-1.000000
114,1.000000,-1.000000
115,1.000000,-1.000000
116,1.000000,-1.000000
117,1.000000,-1.000000
118,1.000000,-1.000000
119,1.000000,-1.000000
120,1.000000,-1.000000
121,1.000000,-1.000000
122,1.000000,-1.000000
123,1.000000,-1.000000
124,1.000000,-1.000000
125,1.000000,-1.000000
126,1.000000,-1.000000
127,1.000000,-1.000000
128,1.000000,-1.000000
129,1.000000,-1.000000
130,1.000000,-1.000000
131,1.000000,-1.000000
132,1.000000,-1.000000
133,1.000000,-1.000000
134,1.000000,-1.000000
135,1.000000,-1.000000
136,1.000000,-1.000000
137,1.000000,-1.000000
138,1.000000,-1.000000
139,1.000000,-1.000000
140,1.000000,-1.000000
141,1.000000,-1.000000
142,1.000000,-1.000000
143,1.000000,-1.000000
144,1.000000,-1.000000
145,1.000000,-1.000000
146,1.000000,-1.000000
147,1.000000,-1.000000
148,1.000000,-1.000000
149,1.000000,-1.000000
150,1.000000,-1.000000
151,1.000000,-1.000000
152,1.000000,-1.000000
153,1.000000,-1.000000
154,1.000000,-1.000000
155,1.000000,-1.000000
156,1.000000,-1.000000
157,1.000000,-1.000000
158,1.000000,-1.000000
159,1.000000,-1.000000
160,1.000000,-1.000000
161,1.000000,-1.000000
162,1.000000,-1.000000
163,1.000000,-1.000000
164,1.000000,-1.000000
165,1.000000,-1.000000
166,1.000000,-1.000000
167,1.000000,-1.000000
168,0.996000,-0.996000
169,0.984000,-0.984000
170,0.972000,-0.972000
171,0.960000,-0.960000
172,0.948000,-0.948000
173,0.936000,-0.936000
174,0.924000,-0.924000
175,0.912000,-0.912000
176,0.900000,-0.900000
177,0.888000,-0.888000
178,0.876000,-0.876000
179,0.864000,-0.864000
180,0.852000,-0.852000
181,0.840000,-0.840000
182,0.828000,-0.828000
183,0.816000,-0.816000
184,0.804000,-0.804000
185,0.792000,-0.792000
186,0.780000,-0.780000
187,0.768000,-0.768000
188,0.756000,-0.756000
189,0.744000,-0.744000
190,0.732000,-0.732000
191,0.720000,-0.720000
192,0.708000,-0.708000
193,0.696000,-0.696000
194,0.684000,-0.684000
195,0.672000,-0.672000
196,0.660000,-0.660000
197,0.648000,-0.648000
198,0.636000,-0.636000
199,0.624000,-0.624000
200,0.612000,-0.612000
201,0.600000,-0.600000
202,0.588000,-0.588000
203,0.576000,-0.576000
204,0.564000,-0.564000
205,0.552000,-0.552000
206,0.540000,-0.540000
207,0.528000,-0.528000
208,0.516000,-0.516000
209,0.504000,-0.504000
210,0.492000,-0.492000
211,0.480000,-0.480000
212,0.468000,-0.468000
213,0.456000,-0.456000
214,0.444000,-0.444000
215,0.432000,-0.432000
216,0.420000,-0.420000
217,0.408000,-0.408000
218,0.396000,-0.396000
219,0.384000,-0.384000
220,0.372000,-0.372000
221,0.360000,-0.360000
222,0.348000,-0.348000
223,0.336000,-0.336000
224,0.324000,-0.324000
225,0.312000,-0.312000
226,0.300000,-0.300000
227,0.288000,-0.288000
228,0.276000,-0.276000
229,0.264000,-0.264000
230,0.252000,-0.252000
231,0.240000,-0.240000
232,0.228000,-0.228000
233,0.216000,-0.216000
234,0.204000,-0.204000
235,0.192000,-0.192000
236,0.180000,-0.180000
237,0.168000,-0.168000
238,0.156000,-0.156000
239,0.144000,-0.144000
240,0.132000,-0.132000
241,0.120000,-0.120000
242,0.108000,-0.108000
243,0.096000,-0.096000
244,0.084000,-0.084000
245,0.072000,-0.072000
246,0.060000,-0.060000
247,0.048000,-0.048000
248,0.036000,-0.036000
249,0.024000,-0.024000
250,0.012000,-0.012000
251,0.000000,-0.000000
252,-0.012000,0.012000
253,-0.024000,0.024000
254,-0.036000,0.036000
255,-0.048000,0.048000
256,-0.060000,0.060000
257,-0.072000,0.072000
258,-0.084000,0.084000
259,-0.096000,0.096000
260,-0.108000,0.108000
261,-0.120000,0.120000
262,-0.132000,0.132000
263,-0.144000,0.144000
264,-0.156000,0.156000
265,-0.168000,0.168000
266,-0.180000,0.180000
267,-0.192000,0.192000
268,-0.204000,0.204000
269,-0.216000,0.216000
270,-0.228000,0.228000
271,-0.240000,0.240000
272,-0.252000,0.252000
273,-0.264000,0.264000
274,-0.276000,0.276000
275,-0.288000,0.288000
276,-0.300000,0.300000
277,-0.312000,0.312000
278,-0.324000,0.324000
279,-0.336000,0.336000
280,-0.348000,0.348000
281,-0.360000,0.360000
282,-0.372000,0.372000
283,-0.384000,0.384000
284,-0.396000,0.396000
285,-0.408000,0.408000
286,-0.420000,0.420000
287,-0.432000,0.432000
288,-0.444000,0.444000
289,-0.456000,0.456000
290,-0.468000,0.468000
291,-0.480000,0.480000
292,-0.492000,0.492000
293,-0.504000,0.504000
294,-0.516000,0.516000
295,-0.528000,0.528000
296,-0.540000,0.540000
297,-0.552000,0.552000
298,-0.564000,0.564000
299,-0.576000,0.576000
300,-0.588000,0.588000
301,-0.600000,0.600000
302,-0.612000,0.612000
303,-0.624000,0.624000
304,-0.636000,0.636000
305,-0.648000,0.648000
306,-0.660000,0.660000
307,-0.672000,0.672000
308,-0.684000,0.684000
309,-0.696000,0.696000
310,-0.708000,0.708000
311,-0.720000,0.720000
312,-0.732000,0.732000
313,-0.744000,0.744000
314,-0.756000,0.756000
315,-0.768000,0.768000
316,-0.780000,0.780000
317,-0.792000,0.792000
318,-0.804000,0.804000
319,-0.816000,0.816000
320,-0.828000,0.828000
321,-0.840000,0.840000
322,-0.852000,0.852000
323,-0.864000,0.864000
324,-0.876000,0.876000
325,-0.888000,0.888000
326,-0.900000,0.900000
327,-0.912000,0.912000
328,-0.924000,0.924000
329,-0.936000,0.936000
330,-0.948000,0.948000
331,-0.960000,0.960000
332,-0.972000,0.972000
333,-0.984000,0.984000
334,-0.996000,0.996000
335,-1.008000,1.008000
336,-1.020000,1.020000
337,-1.032000,1.032000
338,-1.044000,1.044000
339,-1.056000,1.056000
340,-1.068000,1.068000
341,-1.080000,1.080000
342,-1.092000,1.092000
343,-1.104000,1.104000
344,-1.116000,1.116000
345,-1.128000,1.128000
346,-1.140000,1.140000
347,-1.152000,1.152000
348,-1.164000,1.164000
349,-1.176000,1.176000
350,-1.188000,1.188000
351,-1.200000,1.200000
352,-1.212000,1.212000
353,-1.224000,1.224000
354,-1.236000,1.236000
355,-1.248000,1.248000
356,-1.260000,1.260000
357,-1.272000,1.272000
358,-1.284000,1.284000
359,-1.296000,1.296000
360,-1.308000,1.308000
361,-1.320000,1.320000
362,-1.332000,1.332000
363,-1.344000,1.344000
364,-1.356000,1.356000
365,-1.368000,1.368000
366,-1.380000,1.380000
367,-1.392000,1.392000
368,-1.404000,1.404000
369,-1.416000,1.416000
370,-1.428000,1.428000
371,-1.440000,1.440000
372,-1.452000,1.452000
373,-1.464000,1.464000
374,-1.476000,1.476000
375,-1.488000,1.488000
376,-1.500000,1.500000
377,-1.512000,1.512000
378,-1.524000,1.524000
379,-1.536000,1.536000
380,-1.548000,1.548000
381,-1.560000,1.560000
382,-1.572000,1.572000
383,-1.584000,1.584000
384,-1.596000,1.596000
385,-1.608000,1.608000
386,-1.620000,1.620000
387,-1.632000,1.632000
388,-1.644000,1.644000
389,-1.656000,1.656000
390,-1.668000,1.668000
391,-1.680000,1.680000
392,-1.692000,1.692000
393,-1.704000,1.704000
394,-1.716000,1.716000
395,-1.728000,1.728000
396,-1.740000,1.740000
397,-1.752000,1.752000
398,-1.764000,1.764000
399,-1.776000,1.776000
400,-1.788000,1.788000
401,-1.800000,1.800000
402,-1.812000,1.812000
403,-1.824000,1.824000
404,-1.836000,1.836000
405,-1.848000,1.848000
406,-1.860000,1.860000
407,-1.872000,1.872000
408,-1.884000,1.884000
409,-1.896000,1.896000
410,-1.908000,1.908000
411,-1.920000,1.920000
412,-1.932000,1.932000
413,-1.944000,1.944000
414,-1.956000,1.956000
415,-1.968000,1.968000
416,-1.980000,1.980000
417,-1.992000,1.992000
418,-2.004000,2.004000
419,-2.016000,2.016000
420,-2.028000,2.028000
421,-2.040000,2.040000
422,-2.052000,2.052000
423,-2.064000,2.064000
424,-2.076000,2.076000
425,-2.088000,2.088000
426,-2.100000,2.100000
427,-2.112000,2.112000
428,-2.124000,2.124000
429,-2.136000,2.136000
430,-2.148000,2.148000
431,-2.160000,2.160000
432,-2.172000,2.172000
433,-2.184000,2.184000
434,-2.196000,2.196000
435,-2.208000,2.208000
436,-2.220000,2.220000
437,-2.232000,2.232000
438,-2.244000,2.244000
439,-2.256000,2.256000
440,-2.268000,2.268000
441,-2.280000,2.280000
442,-2.292000,2.292000
443,-2.304000,2.304000
444,-2.316000,2.316000
445,-2.328000,2.328000
446,-2.340000,2.340000
447,-2.352000,2.352000
448,-2.364000,2.364000
449,-2.376000,2.376000
450,-2.388000,2.388000
451,-2.400000,2.400000
452,-2.412000,2.412000
453,-2.424000,2.424000
454,-2.436000,2.436000
455,-2.448000,2.448000
456,-2.460000,2.460000
457,-2.472000,2.472000
458,-2.484000,2.484000
459,-2.496000,2.496000
460,-2.508000,2.508000
461,-2.520000,2.520000
462,-2.532000,2.532000
463,-2.544000,2.544000
464,-2.556000,2.556000
465,-2.568000,2.568000
466,-2.580000,2.580000
467,-2.592000,2.592000
468,-2.604000,2.604000
469,-2.616000,2.616000
470,-2.628000,2.628000
471,-2.640000,2.640000
472,-2.652000,2.652000
473,-2.664000,2.664000
474,-2.676000,2.676000
475,-2.688000,2.688000
476,-2.700000,2.700000
477,-2.712000,2.712000
478,-2.724000,2.724000
479,-2.736000,2.736000
480,-2.748000,2.748000
481,-2.760000,2.760000
482,-2.772000,2.772000
483,-2.784000,2.784000
484,-2.796000,2.796000
485,-2.808000,2.808000
486,-2.820000,2.820000
487,-2.832000,2.832000
488,-2.844000,2.844000
489,-2.856000,2.856000
490,-2.868000,2.868000
491,-2.880000,2.880000
492,-2.892000,2.892000
493,-2.904000,2.904000
494,-2.916000,2.916000
495,-2.928000,2.928000
496,-2.940000,2.940000
497,-2.952000,2.952000
498,-2.964000,2.964000
499,-2.976000,2.976000
500,-2.988000,2.988000
501,-nan,nan
502,-2.988000,2.988000
503,-2.976000,2.976000
504,-2.964000,2.964000
505,-2.952000,2.952000
506,-2.940000,2.940000
507,-2.928000,2.928000
508,-2.916000,2.916000
509,-2.904000,2.904000
510,-2.892000,2.892000
511,-2.880000,2.880000
512,-2.868000,2.868000
513,-2.856000,2.856000
514,-2.844000,2.844000
515,-2.832000,2.832000
516,-2.820000,2.820000
517,-2.808000,2.808000
518,-2.796000,2.796000
519,-2.784000,2.784000
520,-2.772000,2.772000
521,-2.760000,2.760000
522,-2.748000,2.748000
523,-2.736000,2.736000
524,-2.724000,2.724000
525,-2.712000,2.712000
526,-2.700000,2.700000
527,-2.688000,2.688000
528,-2.676000,2.676000
529,-2.664000,2.664000
530,-2.652000,2.652000
531,-2.640000,2.640000
532,-2.628000,2.628000
533,-2.616000,2.616000
534,-2.604000,2.604000
535,-2.592000,2.592000
536,-2.580000,2.580000
537,-2.568000,2.568000
538,-2.556000,2.556000
539,-2.544000,2.544000
540,-2.532000,2.532000
541,-2.520000,2.520000
542,-2.508000,2.508000
543,-2.496000,2.496000
544,-2.484000,2.484000
545,-2.472000,2.472000
546,-2.460000,2.460000
547,-2.448000,2.448000
548,-2.436000,2.436000
549,-2.424000,2.424000
550,-2.412000,2.412000
551,-2.400000,2.400000
552,-2.388000,2.388000
553,-2.376000,2.376000
554,-2.364000,2.364000
555,-2.352000,2.352000
556,-2.340000,2.340000
557,-2.328000,2.328000
558,-2.316000,2.316000
559,-2.304000,2.304000
560,-2.292000,2.292000
561,-2.280000,2.280000
562,-2.268000,2.268000
563,-2.256000,2.256000
564,-2.244000,2.244000
565,-2.232000,2.232000
566,-2.220000,2.220000
567,-2.208000,2.208000
568,-2.196000,2.196000
569,-2.184000,2.184000
570,-2.172000,2.172000
571,-2.160000,2.160000
572,-2.148000,2.148000
573,-2.136000,2.136000
574,-2.124000,2.124000
575,-2.112000,2.112000
576,-2.100000,2.100000
577,-2.088000,2.088000
578,-2.076000,2.076000
579,-2.064000,2.064000
580,-2.052000,2.052000
581,-2.040000,2.040000
582,-2.028000,2.028000
583,-2.016000,2.016000
584,-2.004000,2.004000
585,-1.992000,1.992000
586,-1.980000,1.980000
587,-1.968000,1.968000
588,-1.956000,1.956000
589,-1.944000,1.944000
590,-1.932000,1.932000
591,-1.920000,1.920000
592,-1.908000,1.908000
593,-1.896000,1.896000
594,-1.884000,1.884000
595,-1.872000,1.872000
596,-1.860000,1.860000
597,-1.848000,1.848000
598,-1.836000,1.836000
599,-1.824000,1.824000
600,-1.812000,1.812000
601,-1.800000,1.800000
602,-1.788000,1.788000
603,-1.776000,1.776000
604,-1.764000,1.764000
605,-1.752000,1.752000
606,-1.740000,1.740000
607,-1.728000,1.728000
608,-1.716000,1.716000
609,-1.704000,1.704000
610,-1.692000,1.692000
611,-1.680000,1.680000
612,-1.668000,1.668000
613,-1.656000,1.656000
614,-1.644000,1.644000
615,-1.632000,1.632000
616,-1.620000,1.620000
617,-1.608000,1.608000
618,-1.596000,1.596000
619,-1.584000,1.584000
620,-1.572000,1.572000
621,-1.560000,1.560000
622,-1.548000,1.548000
623,-1.536000,1.536000
624,-1.524000,1.524000
625,-1.512000,1.512000
626,-1.500000,1.500000
627,-1.488000,1.488000
628,-1.476000,1.476000
629,-1.464000,1.464000
630,-1.452000,1.452000
631,-1.440000,1.440000
632,-1.428000,1.428000
633,-1.416000,1.416000
634,-1.404000,1.404000
635,-1.392000,1.392000
636,-1.380000,1.380000
637,-1.368000,1.368000
638,-1.356000,1.356000
639,-1.344000,1.344000
640,-1.332000,1.332000
641,-1.320000,1.320000
642,-1.308000,1.308000
643,-1.296000,1.296000
644,-1.284000,1.284000
645,-1.272000,1.272000
646,-1.260000,1.260000
647,-1.248000,1.248000
648,-1.236000,1.236000
649,-1.224000,1.224000
650,-1.212000,1.212000
651,-1.200000,1.200000
652,-1.188000,1.188000
653,-1.176000,1.176000
654,-1.164000,1.164000
655,-1.152000,1.152000
656,-1.140000,1.140000
657,-1.128000,1.128000
658,-1.116000,1.116000
659,-1.104000,1.104000
660,-1.092000,1.092000
661,-1.080000,1.080000
662,-1.068000,1.068000
663,-1.056000,1.056000
664,-1.044000,1.044000
665,-1.032000,1.032000
666,-1.020000,1.020000
667,-1.008000,1.008000
668,-0.996000,0.996000
669,-0.984000,0.984000
670,-0.972000,0.972000
671,-0.960000,0.960000
672,-0.948000,0.948000
673,-0.936000,0.936000
674,-0.924000,0.924000
675,-0.912000,0.912000
676,-0.900000,0.900000
677,-0.888000,0.888000
678,-0.876000,0.876000
679,-0.864000,0.864000
680,-0.852000,0.852000
681,-0.840000,0.840000
682,-0.828000,0.828000
683,-0.816000,0.816000
